,movieId,title,genres,key,year,n_ratings,mean_rating,x,y
2603,3016,Stanley & Iris,Drama|Romance,Stanley & Iris,1990,404,3.0965346534653464,3.7993042,-72.797714
2604,3017,Midnight Run,Action|Comedy|Crime|Thriller,Midnight Run,1988,5351,3.813679686039992,130.1597,14.439606
2605,3018,Awakenings,Drama|Mystery,Awakenings,1990,6711,3.764640143048726,93.56821,-32.01358
2606,3020,Backdraft,Action|Drama,Backdraft,1991,7750,3.3150967741935484,-7.455792,-59.99416
2607,3021,The Fisher King,Comedy|Drama|Fantasy|Romance,The Fisher King,1991,7729,3.616768016561004,39.08186,65.57601
2608,3022,The River,Drama,"River, The (1984)",1984,341,3.118768328445748,-13.432521,-32.256798
2609,3023,Country,Drama,Country,1984,200,3.33,27.380816,-28.482897
2610,3024,Places in the Heart,Drama,Places in the Heart,1984,1264,3.7440664556962022,113.01102,-23.178387
2611,3025,'night Mother,Drama,'night Mother,1986,354,3.449152542372881,16.646753,-27.178188
2612,3026,End of Days,Action|Fantasy|Horror|Mystery|Thriller,End of Days,1999,5181,2.636074116965837,-53.991318,-70.63018
2613,3027,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,Toy Story 2,1999,22770,3.8418533157663592,-94.32425,74.18355
2614,3028,Flawless,Drama,Flawless (1999),1999,647,3.2202472952086554,14.509825,-3.850453
2615,3030,Ride with the Devil,Drama|Romance|War,Ride with the Devil,1999,551,3.3003629764065336,24.424408,8.2608595
2616,3031,Tumbleweeds,Drama,Tumbleweeds,1999,378,3.4457671957671963,39.346004,12.508813
2617,3033,The Distinguished Gentleman,Comedy,The Distinguished Gentleman,1992,929,2.9483315392895584,-76.41264,-43.29591
2618,3034,The Hitch-Hiker,Drama|Film-Noir,The Hitch-Hiker,1953,147,3.486394557823129,10.375152,30.194801
2619,3035,Santa Fe Trail,Drama|Romance|Western,Santa Fe Trail,1940,146,3.208904109589041,34.203594,-13.430545
2620,3037,Agnes Browne,Comedy|Drama,Agnes Browne,1999,148,3.206081081081081,0.9053821,-67.26885
2621,3038,The End of the Affair,Drama,"End of the Affair, The (1999)",1999,1223,3.6009811937857727,121.919785,-11.097337
2622,3040,Holy Smoke,Comedy|Drama,Holy Smoke,1999,587,2.9752981260647364,-8.6197195,35.337543
2623,3041,A Map of the World,Drama,A Map of the World,1999,305,3.267213114754098,5.0137253,0.9149599
2624,3042,Sweet and Lowdown,Comedy|Drama,Sweet and Lowdown,1999,1748,3.6836384439359264,30.964718,84.59888
2625,3043,Bonfire of the Vanities,Comedy|Crime|Drama,Bonfire of the Vanities,1990,1084,2.440036900369004,-101.99752,-46.284275
2626,3045,Daddy Long Legs,Comedy|Drama,Daddy Long Legs (1919),1919,151,3.4337748344370866,20.924309,-13.3399725
2627,3046,Go West,Comedy|Western,Go West (1925),1925,233,3.620171673819743,116.81974,84.18287
2628,3047,Grand Illusion (La grande illusion),Drama|War,Grand Illusion (La grande illusion),1937,1594,4.150878293601004,104.6762,95.77025
2629,3048,The Great Santini,Drama,The Great Santini,1979,1481,3.848075624577988,129.81856,15.851717
2630,3050,The Sea Wolves,Action|War,The Sea Wolves,1980,127,3.2440944881889764,38.66378,-8.52164
2631,3051,Stealing Home,Drama,Stealing Home,1988,350,3.1871428571428573,38.684692,-51.922256
2632,3052,Tarzan the Fearless,Action|Adventure,Tarzan the Fearless,1933,123,2.914634146341464,-14.126936,48.767143
2633,3053,Three Ages,Comedy,Three Ages,1923,109,3.623853211009174,114.12241,42.57772
2634,3054,The Two Jakes,Drama,The Two Jakes,1990,540,2.988888888888889,-17.675123,-37.607224
2635,3055,U2: Rattle and Hum,Documentary|Musical,U2: Rattle and Hum,1988,1118,3.4092128801431127,58.964237,-32.63939
2636,3056,Hell in the Pacific,Drama|War,Hell in the Pacific,1968,192,3.5182291666666665,111.33375,47.929123
2637,3057,The Glass Bottom Boat,Comedy|Romance,The Glass Bottom Boat,1966,249,3.0903614457831323,-16.308117,-28.494421
2638,3058,Cradle Will Rock,Drama,Cradle Will Rock,1999,1144,3.314248251748252,18.87025,26.225
2639,3059,Deuce Bigalow: Male Gigolo,Comedy,Deuce Bigalow: Male Gigolo,1999,3443,2.623438861458031,-123.82391,-9.1655245
2640,3060,The Green Mile,Crime|Drama,The Green Mile,1999,21080,3.982661290322581,91.06379,-34.45885
2641,3061,The Cider House Rules,Drama,The Cider House Rules,1999,6861,3.7092989360151583,98.46648,-29.554272
2642,3063,The War Zone,Drama|Thriller,The War Zone,1999,318,3.6022012578616347,10.829358,82.31483
2643,3065,The Last Picture Show,Drama,The Last Picture Show,1971,2732,3.995058565153733,111.18129,60.386147
2644,3066,The 7th Voyage of Sinbad,Action|Adventure|Fantasy,The 7th Voyage of Sinbad,1958,1564,3.6019820971867014,-39.905144,52.197365
2645,3068,Anna and the King,Drama|Romance,Anna and the King,1999,3403,3.3946517778430803,8.544549,-81.50456
2646,3069,Bicentennial Man,Drama|Romance|Sci-Fi,Bicentennial Man,1999,3644,3.0399286498353457,13.749191,-86.29727
2647,3070,Stuart Little,Children|Comedy|Fantasy,Stuart Little,1999,4836,2.9161497105045493,-79.49186,-111.44181
2648,3071,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,368,3.615489130434783,57.73273,84.21157
2649,3072,Fantasia 2000,Animation|Children|Musical|IMAX,Fantasia 2000,1999,4066,3.5355386128873585,-83.66413,56.009575
2650,3073,Magnolia,Drama,Magnolia,1999,11684,3.858224922971585,24.06987,70.92368
2651,3074,Onegin,Drama|Romance,Onegin,1999,182,3.343406593406593,30.01855,19.351677
2652,3076,Topsy-Turvy,Comedy|Drama|Musical,Topsy-Turvy,1999,1548,3.6618217054263567,97.79492,107.39186
2653,3078,Boiling Point,Action|Drama,Boiling Point,1993,366,2.583333333333333,-83.40828,-69.62358
2654,3080,Carnal Knowledge,Comedy|Drama,Carnal Knowledge,1971,1100,3.555,111.71716,63.28181
2655,3081,Easy Rider,Adventure|Drama,Easy Rider,1969,5328,3.7072072072072073,111.75467,63.46701
2656,3082,The Falcon and the Snowman,Drama|Thriller,The Falcon and the Snowman,1985,1719,3.5578824898196624,65.07143,-0.2785645
2657,3084,Room at the Top,Drama,Room at the Top,1959,161,3.872670807453416,103.03457,42.52148
2658,3086,Any Given Sunday,Drama,Any Given Sunday,1999,4078,3.176434526728789,-24.471191,-37.130295
2659,3087,Man on the Moon,Comedy|Drama,Man on the Moon,1999,7718,3.5284400103653795,23.588493,55.93704
2660,3088,Galaxy Quest,Adventure|Comedy|Sci-Fi,Galaxy Quest,1999,13945,3.6007171029042673,-103.49167,26.355476
2661,3089,The Talented Mr. Ripley,Drama|Mystery|Thriller,The Talented Mr. Ripley,1999,13563,3.4840374548403745,22.05839,62.49781
2662,3090,Next Friday,Comedy,Next Friday,2000,1236,2.8106796116504853,-52.18461,-77.32292
2663,3091,The Hurricane,Drama,"Hurricane, The (1999)",1999,4408,3.755444646098004,88.88421,-30.440083
2664,3092,Angela's Ashes,Drama,Angela's Ashes,1999,1525,3.5059016393442617,33.477562,-31.204426
2665,3093,Play it to the Bone,Comedy|Drama,Play it to the Bone,1999,363,2.4393939393939394,-67.01249,-59.78431
2666,3094,Titus,Drama,Titus,1999,1353,3.6459719142645968,15.472004,80.85958
2667,3095,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Documentary,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,944,3.902012711864407,72.71429,74.14054
2668,3096,The Third Miracle,Drama,The Third Miracle,1999,202,3.4752475247524752,45.981133,-31.490885
2669,3098,Snow Falling on Cedars,Drama,Snow Falling on Cedars,1999,2078,3.342155919153032,25.45909,-78.76504
2670,3099,"Girl, Interrupted",Drama,"Girl, Interrupted",1999,4750,3.558210526315789,48.240562,18.176968
2671,3101,The Life and Times of Hank Greenberg,Documentary,The Life and Times of Hank Greenberg,1998,321,3.674454828660436,98.448204,29.858564
2672,3102,My Dog Skip,Children|Drama,My Dog Skip,1999,1754,3.515963511972634,46.91053,-44.68371
2673,3103,Supernova,Adventure|Sci-Fi|Thriller,Supernova (2000),2000,1020,2.280392156862745,-66.35137,-71.222336
2674,3105,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",Drama,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",1998,143,3.692307692307693,96.4639,33.93351
2675,3107,The Way We Were,Drama|Romance,The Way We Were,1973,1159,3.4559965487489217,17.665531,-65.08
2676,3109,Stalag 17,Drama|War,Stalag 17,1953,2829,4.105514316012726,129.81476,25.22404
2677,3110,The Presidio,Action|Crime|Romance|Thriller,The Presidio,1988,1221,3.1359541359541363,-15.528739,-44.971153
2678,3111,Papillon,Crime|Drama,Papillon,1973,4483,3.9663171983047065,114.93109,14.154225
2679,3112,Pal Joey,Comedy|Drama|Musical|Romance,Pal Joey,1957,288,3.3697916666666665,44.299507,-15.775132
2680,3113,The Last Detail,Comedy|Drama,The Last Detail,1973,1150,3.893478260869565,112.0869,57.994167
2681,3114,Five Easy Pieces,Drama,Five Easy Pieces,1970,2132,3.912054409005629,111.4583,61.425343
2682,3115,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama|Horror,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1971,122,3.6557377049180326,66.65715,96.82862
2683,3116,Dead Calm,Thriller,Dead Calm,1989,3277,3.601464754348489,27.849445,2.7725773
2684,3117,The Boys from Brazil,Action|Mystery|Thriller,The Boys from Brazil,1978,1366,3.5483162518301614,29.642656,-4.6678185
2685,3118,Black Sunday (La maschera del demonio),Horror,Black Sunday (La maschera del demonio),1960,173,3.4653179190751446,-32.62386,60.538105
2686,3119,Against All Odds,Romance,Against All Odds,1984,765,2.9973856209150327,7.4179044,-48.97687
2687,3121,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),1993,1836,2.7453703703703702,-109.310356,-26.375456
2688,3123,Fast Times at Ridgemont High,Comedy|Drama|Romance,Fast Times at Ridgemont High,1982,7968,3.6711219879518073,-97.24293,-4.96076
2689,3124,A Cry in the Dark,Drama,A Cry in the Dark,1988,364,3.440934065934066,35.057144,6.844538
2690,3126,Batman: Mask of the Phantasm,Animation|Children,Batman: Mask of the Phantasm,1993,1757,3.4857712009106434,-41.32456,47.337814
2691,3127,American Flyers,Drama,American Flyers,1985,406,3.3337438423645316,12.387361,-49.306194
2692,3129,"Vampyros Lesbos (Vampiras, Las)",Fantasy|Horror|Thriller,"Vampyros Lesbos (Vampiras, Las)",1971,108,2.8796296296296298,-24.139442,44.53775
2693,3130,A Star Is Born,Drama,"Star Is Born, A (1937)",1937,433,3.539260969976905,133.85893,74.688126
2694,3131,Poison,Drama,Poison (1991),1991,164,3.131097560975609,3.2504141,74.13638
2695,3132,Pacific Heights,Mystery|Thriller,Pacific Heights,1990,2338,3.231608212147134,-14.471955,-58.030212
2696,3134,The Draughtsman's Contract,Drama,The Draughtsman's Contract,1982,399,3.629072681704261,7.779327,77.74893
2697,3135,Carmen,Drama,Carmen (1984),1984,160,3.715625,111.94887,40.259216
2698,3136,A Zed & Two Noughts,Drama,A Zed & Two Noughts,1985,318,3.5723270440251573,4.096124,75.27649
2699,3137,Woman in the Dunes (Suna no onna),Drama,Woman in the Dunes (Suna no onna),1964,648,4.008487654320987,92.963524,87.10961
2700,3138,Down to You,Comedy|Romance,Down to You,2000,897,2.6443701226309924,-36.467476,-77.02576
2701,3143,The Odessa File,Thriller,The Odessa File,1974,497,3.6559356136820926,31.968338,-2.0153286
2702,3145,Seven Chances,Comedy,Seven Chances,1925,165,3.915151515151515,112.3501,82.464836
2703,3148,Where the Buffalo Roam,Comedy,Where the Buffalo Roam,1980,453,3.1490066225165565,-15.214758,6.198726
2704,3151,Eye of the Beholder,Thriller,Eye of the Beholder,1999,1254,2.3361244019138754,-62.444073,-62.036434
2705,3152,Isn't She Great?,Comedy,Isn't She Great?,2000,205,2.2707317073170734,-64.06988,-54.84325
2706,3153,The Big Tease,Comedy,The Big Tease,1999,194,3.1391752577319587,22.56254,22.073603
2707,3154,"Cup, The (Phörpa)",Comedy,"Cup, The (Phörpa)",1999,352,3.6065340909090913,74.58245,56.23949
2708,3156,Encino Man,Comedy,Encino Man,1992,2494,2.5651563753007216,-89.50073,-47.60871
2709,3157,The Goodbye Girl,Comedy|Romance,"Goodbye Girl, The (1977)",1977,1451,3.6192281185389383,115.04032,-24.33382
2710,3158,I Am Cuba (Soy Cuba/Ya Kuba),Drama,I Am Cuba (Soy Cuba/Ya Kuba),1964,167,3.748502994011976,80.95169,103.01013
2711,3159,Malcolm X,Drama,Malcolm X,1992,4481,3.7980361526444986,101.93124,-1.7112755
2712,3160,Sister Act,Comedy|Crime,Sister Act,1992,7095,2.9699083861874565,-8.195319,-70.87938
2713,3161,Sister Act 2: Back in the Habit,Comedy,Sister Act 2: Back in the Habit,1993,2546,2.494697564807541,-92.40885,-87.1309
2714,3162,The Hand That Rocks the Cradle,Drama|Thriller,The Hand That Rocks the Cradle,1992,2591,3.085102277113084,-16.840197,-60.3555
2715,3163,Alive,Drama,Alive (1993),1993,2738,3.426953981008035,26.6698,-37.823112
2716,3164,Agnes of God,Drama|Mystery,Agnes of God,1985,1350,3.363703703703704,29.10197,-31.81942
2717,3165,Scent of a Woman,Drama,Scent of a Woman,1992,7414,3.740221203129215,91.65499,-31.628185
2718,3166,Wayne's World,Comedy,Wayne's World,1992,13124,3.4609875038098137,-109.738716,-12.676776
2719,3167,Wayne's World 2,Comedy,Wayne's World 2,1993,5122,2.925907848496681,-110.98624,-21.925333
2720,3168,A League of Their Own,Comedy|Drama,A League of Their Own,1992,10026,3.495910632355874,28.073856,-67.6936
2721,3169,Patriot Games,Action|Thriller,Patriot Games,1992,8961,3.6170070304653503,83.66582,-45.381798
2722,3170,The Bodyguard,Drama|Romance|Thriller,The Bodyguard,1992,6161,2.7610777471189745,-14.485277,-72.004684
2723,3171,Death Becomes Her,Comedy|Fantasy,Death Becomes Her,1992,3401,2.8837106733313735,-133.73962,-62.507935
2724,3172,Far and Away,Adventure|Drama|Romance,Far and Away,1992,2986,3.2650703281982585,10.604494,-76.05662
2725,3173,Howards End,Drama,Howards End,1992,2914,3.7745367192862047,120.90152,-10.426989
2726,3174,Singles,Comedy|Drama|Romance,Singles,1992,2772,3.435425685425685,33.46869,-53.124096
2727,3175,Twin Peaks: Fire Walk with Me,Crime|Drama|Mystery|Thriller,Twin Peaks: Fire Walk with Me,1992,2219,3.4637223974763405,1.6670703,79.34756
2728,3176,White Men Can't Jump,Comedy|Drama,White Men Can't Jump,1992,5600,3.114375,22.023863,-54.95996
2729,3177,Buffy the Vampire Slayer,Action|Comedy|Horror,Buffy the Vampire Slayer,1992,4753,2.9296233957500526,-128.55138,-81.690155
2730,3178,Hard-Boiled (Lat sau san taam),Action|Crime|Drama|Thriller,Hard-Boiled (Lat sau san taam),1992,2782,3.9778936017253774,42.88137,102.311066
2731,3179,Man Bites Dog (C'est arrivé près de chez vous),Comedy|Crime|Drama|Thriller,Man Bites Dog (C'est arrivé près de chez vous),1992,1486,3.7567294751009417,55.860947,93.42156
2732,3180,"Mariachi, El",Action|Crime|Thriller|Western,"Mariachi, El",1992,4381,3.6335311572700295,42.58005,95.46315
2733,3181,Stop! Or My Mom Will Shoot,Action|Comedy,Stop! Or My Mom Will Shoot,1992,1835,1.7683923705722067,-92.68674,-83.33725
2734,3182,Forever Young,Drama|Romance|Sci-Fi,Forever Young,1992,3054,3.0725278323510152,9.492656,-77.87083
2735,3183,The Cutting Edge,Comedy|Drama|Romance,The Cutting Edge,1992,1454,3.3614167812929847,-12.067603,-90.10477
2736,3184,Of Mice and Men,Drama,Of Mice and Men (1992),1992,3556,3.7228627671541057,112.487144,12.266198
2737,3185,Bad Lieutenant,Crime|Drama,Bad Lieutenant,1992,1286,3.3098755832037323,3.4796555,77.112816
2738,3186,Scream 3,Comedy|Horror|Mystery|Thriller,Scream 3,2000,6051,2.461576598909271,-124.885025,-87.56411
2739,3187,Single White Female,Drama|Thriller,Single White Female,1992,2754,3.0611837327523603,-16.656687,-60.67407
2740,3188,The Boondock Saints,Action|Crime|Drama|Thriller,The Boondock Saints,2000,8027,3.947365142643578,73.99329,-62.180733
2741,3189,Gun Shy,Comedy,Gun Shy,2000,297,2.9259259259259265,-65.874435,-38.291183
2742,3194,The Brandon Teena Story,Documentary,The Brandon Teena Story,1998,334,3.6736526946107775,68.49066,21.671679
2743,3195,Different for Girls,Comedy,Different for Girls,1996,104,3.5240384615384617,70.61271,21.794197
2744,3197,They Might Be Giants,Comedy|Mystery|Romance,They Might Be Giants,1971,235,3.6170212765957452,117.13366,37.759365
2745,3198,The Beach,Adventure|Drama,The Beach,2000,5404,3.002590673575129,-55.130108,-46.66595
2746,3199,Snow Day,Comedy,Snow Day,2000,774,2.2228682170542635,-94.49508,-81.89557
2747,3200,The Tigger Movie,Animation|Children,The Tigger Movie,2000,847,2.883116883116883,-82.052704,-101.32831
2748,3202,Not One Less (Yi ge dou bu neng shao),Drama,Not One Less (Yi ge dou bu neng shao),1999,386,3.739637305699482,77.39471,78.60447
2749,3205,The Big Combo,Film-Noir,The Big Combo,1955,104,3.7019230769230766,87.85418,90.40744
2750,3209,To Sir with Love,Drama,To Sir with Love,1967,1710,3.7932748538011696,123.1837,23.8336
2751,3211,Boiler Room,Crime|Drama|Thriller,Boiler Room,2000,4451,3.4925859357447764,70.43451,-58.011536
2752,3212,Hanging Up,Comedy|Drama,Hanging Up,2000,852,2.32981220657277,-71.18404,-67.856834
2753,3213,Pitch Black,Horror|Sci-Fi|Thriller,Pitch Black,2000,7154,3.396980710092256,-64.4258,12.888185
2754,3214,The Whole Nine Yards,Comedy|Crime,The Whole Nine Yards,2000,6606,3.342264607932183,-0.83947617,-56.00489
2755,3215,Beautiful People,Comedy,Beautiful People,1999,260,3.4346153846153844,32.24466,24.388636
2756,3217,Blue Collar,Crime|Drama,Blue Collar,1978,305,3.6885245901639343,37.42001,81.07792
2757,3219,The Circus,Comedy,The Circus,1928,354,3.9110169491525424,115.41305,86.53206
2758,3220,City Lights,Comedy|Drama|Romance,City Lights,1931,2593,4.174122637871192,115.55867,87.80623
2759,3221,The Flamingo Kid,Comedy|Drama,The Flamingo Kid,1984,1153,3.1561144839549,24.218752,-51.86486
2760,3222,A Dog's Life,Comedy,A Dog's Life,1918,156,3.608974358974359,113.25585,41.846336
2761,3223,The Kid,Comedy|Drama,"Kid, The (1921)",1921,1020,3.917647058823529,116.38917,86.47706
2762,3224,The Man from Laramie,Western,The Man from Laramie,1955,227,3.6806167400881056,127.71508,42.93676
2763,3229,Reindeer Games,Action|Thriller,Reindeer Games,2000,2369,2.6500633178556354,-46.749233,-63.437054
2764,3230,Wonder Boys,Comedy|Drama,Wonder Boys,2000,6586,3.746887336774977,56.79342,39.898315
2765,3231,Deterrence,Drama|Thriller,Deterrence,1999,194,3.268041237113402,13.192369,-53.527943
2766,3232,Judy Berlin,Drama,Judy Berlin,1999,138,3.1920289855072466,-11.335465,27.311571
2767,3233,Mifune's Last Song (Mifunes sidste sang),Comedy|Drama|Romance,Mifune's Last Song (Mifunes sidste sang),1999,415,3.5445783132530115,39.79615,31.394775
2768,3237,Drowning Mona,Comedy,Drowning Mona,2000,1047,2.697230181470869,-89.43069,-73.652405
2769,3238,The Next Best Thing,Comedy|Drama,The Next Best Thing,2000,921,2.3496199782844736,-66.620094,-62.625053
2770,3239,What Planet Are You From?,Comedy|Sci-Fi,What Planet Are You From?,2000,962,2.75,-64.8969,-44.292507
2771,3240,Beyond the Mat,Documentary,Beyond the Mat,1999,735,3.5653061224489795,-33.46611,67.938774
2772,3241,Ghost Dog: The Way of the Samurai,Crime|Drama,Ghost Dog: The Way of the Samurai,1999,4293,3.73445143256464,58.31294,77.97353
2773,3242,The Year My Voice Broke,Drama,The Year My Voice Broke,1987,229,3.860262008733625,67.22472,68.91058
2774,3243,Splendor in the Grass,Drama|Romance,Splendor in the Grass,1961,683,3.788433382137628,126.56028,8.71146
2775,3244,My Tutor,Drama,My Tutor,1983,193,2.3264248704663206,-100.23253,-48.468746
2776,3247,Key Largo,Crime|Drama|Film-Noir|Thriller,Key Largo,1948,2817,4.012602058927937,134.65732,55.251587
2777,3251,For All Mankind,Documentary,For All Mankind,1989,256,3.97265625,80.093254,61.140335
2778,3252,Cross of Iron,War,Cross of Iron,1977,625,3.7232,112.63606,50.91692
2779,3253,Bride of the Monster,Horror|Sci-Fi,Bride of the Monster,1955,285,2.619298245614035,-26.430777,42.96939
2780,3254,Born Yesterday,Comedy,Born Yesterday (1950),1950,935,3.875935828877005,147.36948,50.639828
2781,3255,Birdy,Drama|War,Birdy,1984,1368,3.809941520467836,77.3286,21.335009
2782,3256,And God Created Woman,Comedy|Drama|Romance,And God Created Woman,1988,210,2.3642857142857143,-70.70158,-53.943825
2783,3257,Blood Feast,Horror,Blood Feast,1963,143,2.870629370629371,-26.614367,41.05899
2784,3258,"Charlie, the Lonesome Cougar",Adventure|Children,"Charlie, the Lonesome Cougar",1967,114,3.236842105263158,-96.84126,33.61549
2785,3260,Never Cry Wolf,Adventure|Drama,Never Cry Wolf,1983,1315,3.9418250950570335,125.8698,16.31513
2786,3263,A Raisin in the Sun,Drama,"Raisin in the Sun, A (1961)",1961,862,3.8747099767981434,116.77852,22.171814
2787,3264,Two Thousand Maniacs!,Horror,Two Thousand Maniacs!,1964,103,2.8834951456310685,-25.64862,45.26065
2788,3267,Mission to Mars,Sci-Fi,Mission to Mars,2000,6365,2.625765907305577,-56.368958,-68.340576
2789,3268,The Ninth Gate,Fantasy|Horror|Mystery|Thriller,The Ninth Gate,1999,3475,3.1854676258992805,-50.778,37.870342
2790,3270,East-West (Est-ouest),Drama|Romance,East-West (Est-ouest),1999,516,3.7315891472868215,80.438156,28.346733
2791,3271,Defending Your Life,Comedy|Drama|Fantasy|Romance,Defending Your Life,1991,2213,3.5982828739267965,34.629135,88.2818
2792,3272,Breaking Away,Comedy|Drama,Breaking Away,1979,3174,4.021109010712035,128.56764,15.314597
2793,3273,Hoosiers (a.k.a. Best Shot),Drama|Romance,Hoosiers (a.k.a. Best Shot),1986,4747,3.866757952390984,95.927505,-46.84543
2794,3274,Bull Durham,Comedy|Drama|Romance,Bull Durham,1988,7077,3.705595591352268,31.30098,-60.363506
2795,3275,Dog Day Afternoon,Crime|Drama,Dog Day Afternoon,1975,7045,3.9835344215755857,114.02841,60.022
2796,3276,American Graffiti,Comedy|Drama,American Graffiti,1973,7485,3.803874415497662,117.169205,57.461555
2797,3277,The Asphalt Jungle,Crime|Film-Noir,The Asphalt Jungle,1950,1048,3.890267175572519,124.413216,57.807583
2798,3278,The Searchers,Drama|Western,The Searchers,1956,2128,3.992951127819549,126.7375,59.322845
2799,3279,The Devil's Brigade,War,The Devil's Brigade,1968,196,3.4489795918367347,32.480186,-6.732354
2800,3280,The Big Country,Romance|Western,The Big Country,1958,349,3.7507163323782233,129.39876,31.413235
2801,3282,Betrayed,Drama|Thriller,Betrayed,1988,320,3.3140625,3.201785,-33.20839
2802,3283,Bound for Glory,Drama,Bound for Glory,1976,233,3.6180257510729614,110.43687,41.257694
2803,3284,The Bridge at Remagen,Action|War,The Bridge at Remagen,1969,325,3.4369230769230765,31.986168,-6.877144
2804,3287,Destination Moon,Sci-Fi,Destination Moon,1950,201,3.2786069651741294,41.63091,-12.283985
2805,3291,On the Beach,Drama,On the Beach (1959),1959,553,3.782097649186257,110.169716,23.390902
2806,3296,The Taking of Pelham One Two Three,Action|Crime,The Taking of Pelham One Two Three,1974,1677,3.802027429934407,118.8405,53.346043
2807,3297,Volunteers,Comedy,Volunteers,1985,637,2.6122448979591835,-91.1779,-42.22441
2808,3298,JFK,Drama|Mystery|Thriller,JFK,1991,7527,3.667995217218015,65.89893,-3.99026
2809,3299,Who's Harry Crumb?,Comedy|Mystery,Who's Harry Crumb?,1989,1069,2.72310570626754,-91.93981,-36.29465
2810,3300,Harry and the Hendersons,Children|Comedy,Harry and the Hendersons,1987,1970,2.6809644670050763,-97.73565,-95.85943
2811,3301,Let's Get Harry,Action|Adventure,Let's Get Harry,1986,121,2.4669421487603307,-82.78325,-39.114666
2812,3302,Shanghai Surprise,Adventure|Crime|Drama|Romance,Shanghai Surprise,1986,231,1.5151515151515151,-92.56033,-68.78444
2813,3303,Who's That Girl?,Comedy,Who's That Girl?,1987,678,2.198377581120944,-90.11292,-63.76356
2814,3304,She-Devil,Comedy,She-Devil,1989,1013,2.1860809476801584,-98.88711,-73.09563
2815,3305,Date with an Angel,Comedy|Fantasy|Romance,Date with an Angel,1987,217,2.313364055299539,-90.67577,-49.5945
2816,3306,Blind Date,Comedy|Romance,Blind Date (1987),1987,1167,2.640102827763496,-97.72355,-44.923683
2817,3307,Nadine,Comedy,Nadine,1987,267,2.657303370786517,-70.293144,-43.305374
2818,3308,The Muppet Movie,Adventure|Children|Comedy|Musical,The Muppet Movie,1979,6793,3.6806271161489774,-99.95914,48.37757
2819,3309,The Great Muppet Caper,Children|Comedy,The Great Muppet Caper,1981,2406,3.6134663341645887,-99.613884,48.001926
2820,3310,The Muppets Take Manhattan,Children|Comedy|Musical,The Muppets Take Manhattan,1984,2470,3.467004048582996,-99.67526,47.811253
2821,3311,Sesame Street Presents Follow That Bird,Children|Comedy,Sesame Street Presents Follow That Bird,1985,551,3.0562613430127037,-93.88193,35.046806
2822,3312,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy,We're Back! A Dinosaur's Story,1993,277,2.67870036101083,-85.18983,-92.870346
2823,3313,Baby... Secret of the Lost Legend,Adventure|Sci-Fi,Baby... Secret of the Lost Legend,1985,589,2.2275042444821733,-88.82401,-54.767197
2824,3314,Turtle Diary,Comedy|Drama|Romance,Turtle Diary,1985,127,3.4960629921259843,38.344986,23.51436
2825,3315,Raise the Titanic,Drama|Thriller,Raise the Titanic,1980,198,2.5782828282828283,-87.74519,-55.232895
2826,3316,Titanic,Action|Drama,Titanic (1953),1953,1733,3.2587997691863815,19.836256,-70.7217
2827,3317,A Night to Remember,Action|Drama,"Night to Remember, A (1958)",1958,734,3.829700272479564,127.68848,31.476696
2828,3318,Captain Horatio Hornblower R.N.,Action|Adventure|Drama|War,Captain Horatio Hornblower R.N.,1951,426,3.706572769953052,123.34123,38.297993
2829,3320,Erin Brockovich,Drama,Erin Brockovich,2000,15909,3.590389087937645,-7.274119,-99.09929
2830,3321,Final Destination,Drama|Thriller,Final Destination,2000,5088,3.1216588050314464,-123.39575,-90.9297
2831,3324,"Bear, The (Ours, L')",Adventure|Children|Drama,"Bear, The (Ours, L')",1988,999,3.4494494494494496,27.801449,-39.95829
2832,3326,Love Is a Many-Splendored Thing,Drama|Romance|War,Love Is a Many-Splendored Thing,1955,229,3.338427947598253,40.13639,-17.322153
2833,3327,"Mirror, The (Zerkalo)",Drama,"Mirror, The (Zerkalo)",1975,504,3.9950396825396814,77.75848,100.16197
2834,3328,The Crimson Pirate,Adventure|Comedy,The Crimson Pirate,1952,378,3.64021164021164,48.99265,-9.287712
2835,3329,Thelma & Louise,Adventure|Crime|Drama,Thelma & Louise,1991,12258,3.581375428291728,70.84389,13.139105
2836,3331,...And Justice for All,Drama|Thriller,...And Justice for All,1979,1136,3.615757042253522,34.670708,-33.402683
2837,3332,Animal House,Comedy,Animal House,1978,11347,3.8251079580505865,-97.19812,-5.788581
2838,3333,She's Gotta Have It,Comedy|Romance,She's Gotta Have It,1986,938,3.4211087420042645,37.957592,69.44985
2839,3334,School Daze,Drama,School Daze,1988,343,2.8629737609329444,-11.722709,9.099743
